0,6 
1,12 
2,22 
3,36 
4,54 
5,76 
6,102 
7,132 
8,166 
9,204 
10,246 
11,292 
12,342 
13,396 
14,454 
15,516 
16,582 
17,652 
18,726 
19,804 
20,886 
21,972 
22,1062 
23,1156 
24,1254 
25,1356 
26,1462 
27,1572 
28,1686 
29,1804 
30,1926 
31,2052 
32,2182 
33,2316 
34,2454 
35,2596 
36,2742 
37,2892 
38,3046 
39,3204 
